id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
42589722,13450,ليس فى بلدنا لصوص,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540906806l/42589722._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540906806l/42589722._SX50_.jpg,,,,ara,الإذاعة المصرية,false,66279879,1,16,26,8,3,5:1|4:3|3:2|2:1|1:1|total:8,,,,3.25,8,3,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],"يمكنكم الإستماع إليها من خلال الرابط التالي:<br /><a target=""_blank"" href=""https://www.youtube.com/watch?v=PftVDQvhzz8"" rel=""nofollow"">https://www.youtube.com/watch?v=PftVD...</a>"
34532250,13450,ارينديرا البريئة وجدتها القاسية وقصص أخرى,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,دار رسلان,false,55669521,2,27,25,8,2,5:1|4:1|3:4|2:2|1:0|total:8,,,,3.12,7,1,"['13450', '5029628']","['Gabriel García Márquez', 'جابرييل جارسيا ماركيز']","['3.97', '3.64']",[],[],[],4 قصص للكاتب بالإضافة إلى ارينديرا البريئة وجدتها القاسية:<br />عصر يوم عجيب في حياة بلتزار<br />ماريا دوس براثيرس<br />القديسة<br />وداعا سيدي الرئيس<br /><br />ترجمة مصطفى علي
39651902,13450,conversaciones con akira kurosawa,,9788494777264,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522140225l/39651902._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522140225l/39651902._SY75_.jpg,2017,,,spa,Confluencias,false,61221701,1,13,25,7,2,5:1|4:2|3:4|2:0|1:0|total:7,,,,3.57,7,2,"['5763879', '19871', '604985', '13450', '32507']","['Gregorio Belinchón', 'Donald Richie', 'Nagisa Oshima', 'Gabriel García Márquez', 'Akira Kurosawa']","['3.74', '4.00', '3.84', '3.97', '4.19']",[],[],[],
35431989,13450,حواء في هرتها,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497422096l/35431989._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497422096l/35431989._SX50_.jpg,1948,,,,,false,56812099,1,40,24,8,3,5:1|4:0|3:5|2:2|1:0|total:8,,,,3.00,8,3,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
27419336,13450,Pukovniku nema tko da piše ; Lišće na vjetru,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446551868l/27419336._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446551868l/27419336._SY75_.jpg,1985,,,scr,Globus,false,47469304,1,12,24,6,0,5:2|4:3|3:0|2:1|1:0|total:6,,,,4.00,6,0,['13450'],['Gabriel García Márquez'],['3.97'],"['4383193', '7873334']","['Milivoj Telećan', 'Gordana Tintor']","['3.88', '4.02']",
30180265,13450,the solitude of latin america,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,50623621,2,27,24,6,2,5:1|4:4|3:1|2:0|1:0|total:6,,,,4.00,6,2,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
35556752,13450,ليلة الكراوانات,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498825371l/35556752._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498825371l/35556752._SX50_.jpg,1953,,,,,false,56982636,1,23,23,7,4,5:1|4:2|3:3|2:0|1:1|total:7,,,,3.29,7,4,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
33793540,13450,Njëqind vjet vetmi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483552229l/33793540._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483552229l/33793540._SX50_.jpg,,,,sqi,,false,54686174,1,22,23,6,0,5:1|4:3|3:2|2:0|1:0|total:6,,,,3.83,6,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],"Analiza gjendet këtu: <a target=""_blank"" href=""http://rapitful.blogspot.com/2012/10/njeqind-vjet-vetmi-gabriel-garsia.html"" rel=""nofollow"">http://rapitful.blogspot.com/2012/10/...</a>"
30282246,13450,Рассказы магов,5352001512,9785352001516,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464092478l/30282246._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464092478l/30282246._SY75_.jpg,2002,,,rus,Азбука,false,50757959,1,28,23,5,0,5:3|4:2|3:0|2:0|1:0|total:5,,,,4.60,5,0,"['500', '3424060', '25824', '39087', '13450', '12551', '2118587', '7469', '21778', '1367127', '22515', '140617', '277060', '4609862', '111215', '30195', '17500016', '25575', '528965', '17500018', '2420', '4997702', '254942', '39263', '119762', '111147', '102174', '39279', '837135', '692067', '36786', '4196022', '1008257', '17500030', '97436', '5620693', '5894938', '2956653', '14292109', '15281347', '5269656', '5608667', '15281358', '8306470', '7278712', '15281362', '5036076', '15281343', '15281352', '17500031', '15281348', '6880263', '15281357', '15281339', '15281359', '15281351', '15281349', '15281361', '17500032', '17500033', '15281353', '15281340', '17500035', '2739497', '17500036', '15281356', '17500039', '15281346', '15281345', '15281341', '15281344', '15281342', '17500040']","['Jorge Luis Borges', 'Adolfo Bioy Casares', 'Julio Cortázar', 'Miguel Ángel Asturias', 'Gabriel García Márquez', 'Alejo Carpentier', 'Juan José Arreola', 'Octavio Paz', 'Juan Rulfo', 'Carlos Fuentes', 'Mario Vargas Llosa', 'Gabriela Mistral', 'Ciro Alegría', 'José María Arguedas', 'Roberto Arlt', 'Mario Benedetti', 'Onelio Jorge Cardoso', 'Rubén Darío', 'Eliseo Diego', 'Sergio Galindo', 'Elena Garro', 'Efrén Hernández', 'Felisberto Hernández', 'Manuel Mujica Lainez', 'José Lezama Lima', 'Leopoldo Lugones', 'Eduardo Mallea', 'Juan Carlos Onetti', 'José Emilio Pacheco', 'Virgilio Piñera', 'Julio Ramón Ribeyro', 'Enrique Serpa', 'Julio Torri', 'Antonio Quiroga', 'César Vallejo', 'José Vasconcelos', 'Хорхе Луис Борхес', 'Адольфо Биой Касарес', 'Хулио Кортасар', 'Мигель Анхель Астуриас', 'Габриэль Гарсиа Маркес', 'Алехо Карпентьер', 'Хуан Хосе Арреола', 'Октавио Пас', 'Хуан Рульфо', 'Карлос Фуэнтес', 'Марио Варгас Льоса', 'Габриэла Мистраль', 'Сиро Алегрия', 'Хосе Мария Аргедас', 'Роберто Арльт', 'Марио Бенедетти', 'Онелио Хорхе Кардосо', 'Рубен Дарио', 'Элисео Диего', 'Эфрен Эрнандес', 'Фелисберто Эрнандес', 'Серхио Галиндо', 'Элена Гарро', 'Мануэль Мухика Лайнес', 'Хосе Лесама Лима', 'Леопольдо Лугонес', 'Эдуардо Мальэа', 'Хуан Карлос Онетти', 'Хосе Эмилио Пачеко', 'Вирхилио Пиньера', 'Хулио Рамон Рибейро', 'Энрике Серпа', 'Хулио Торри', 'Антонио Кирога', 'Сесар Вальехо', 'Хосе Васконселос', 'Виктор Андреев']","['4.30', '3.98', '4.22', '3.87', '3.97', '3.90', '3.99', '4.14', '4.10', '3.81', '3.97', '4.00', '3.91', '3.85', '3.86', '4.10', '4.60', '3.88', '4.06', '4.60', '4.14', '4.00', '4.05', '4.10', '4.11', '3.82', '3.40', '3.79', '4.10', '4.15', '4.26', '3.59', '4.08', '4.60', '4.22', '3.57', '4.22', '4.03', '4.16', '4.60', '4.18', '3.82', '4.60', '3.67', '3.89', '4.29', '4.05', '4.60', '4.60', '4.60', '4.60', '4.25', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.71', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60', '4.60']",[],[],[],"В настоящее издание вошли лучшие рассказы, созданные в XX веке такими широко известными латиноамериканскими прозаиками, как Борхес, Гарсия Маркес, Астуриас, Карпентьер, Лугонес, Арреола, Лесама Лима, Мухика Лайнес, Рибейро и др. По разнообразию сюжетов, творческих манер, подбору авторов данный сборник является уникальным не только в нашей стране, но и в мире. Часть переводов публикуется впервые.<br />Содержание<br />О восприятии латиноамериканского рассказа. Предисловие. Автор: Виктор Андреев<br />О восприятии фантастического. Статья. Автор: Хулио Кортасар, Переводчик: Алла Борисова<br />Рубен Дарио.<br />Покрывало королевы Мэб. Рассказ. Автор: Рубен Дарио, Переводчик: Наталья Малиновская<br />Глухой сатир. Рассказ. Автор: Рубен Дарио, Переводчик: Наталья Малиновская<br />Таинственная смерть брата Педро. Рассказ. Автор: Рубен Дарио, Переводчик: Наталья Малиновская<br />Рождение капусты. Рассказ. Автор: Рубен Дарио, Переводчик: Наталья Малиновская<br />Леопольде Лугонес.<br />Два великих лунатика, или Полное несходство взглядов. Рассказ. Автор: Леопольдо Лугонес, Переводчик: Николай Игнатьев<br />Соляная фигура. Рассказ. Автор: Леопольдо Лугонес<br />Абдерские кони. Рассказ. Автор: Леопольдо Лугонес<br />Viola acherontia. Рассказ. Автор: Леопольдо Лугонес<br />Орасио Кирога.<br />Корабли-самоубийцы. Рассказ. Автор: Антонио Кирога<br />Хосе Васконселос.<br />Трагическая охота. Рассказ. Автор: Хосе Васконселос<br />Габриэла Мистраль.<br />Похвала песку. Рассказ. Автор: Габриела Мистраль<br />Огонь. Рассказ. Автор: Габриела Мистраль<br />Сесар Вальехо.<br />Дитя осоки. Рассказ. Автор: Сесар Вальехо<br />Из Священного Писания. Рассказ. Автор: Сесар Вальехо<br />Хулио Торри.<br />Была на свете одна ничем не примечательная страна. Рассказ. Автор: Хулио Торри<br />Мануэль Рохас.<br />Мужчина с розой. Рассказ. Автор: Мануэль Рохас<br />Энрике Серпа.<br />Страх. Рассказ. Автор: Энрике Серпа<br />Мигель Анхел Астуриас.<br />Легенда о Татуане. Рассказ. Автор: Мигель Анхель Астуриас<br />Хуан Круготвор. Рассказ. Автор: Мигель Анхель Астуриас, Переводчик: Маргарита Былинкина<br />Легенда о хрустальной маске. Рассказ. Автор: Мигель Анхель Астуриас<br />Хорхе Луис Борхес.<br />Пьер Менар, автор ""Дон Кихота"". Рассказ. Автор: Хорхе Луис Борхес<br />Сад, где ветвятся дорожки. Рассказ. Автор: Хорхе Луис Борхес, Переводчик: Маргарита Былинкина<br />Три версии содеянного Иудой. Рассказ. Автор: Хорхе Луис Борхес<br />Юг. Рассказ. Автор: Хорхе Луис Борхес, Переводчик: Маргарита Былинкина<br />Отголоски одного имени. Рассказ. Автор: Хорхе Луис Борхес<br />Дом Астериона. Рассказ. Автор: Хорхе Луис Борхес, Переводчик: Маргарита Былинкина<br />Встреча. Рассказ. Автор: Хорхе Луис Борхес, Переводчик: Маргарита Былинкина<br />Другой. Рассказ. Автор: Хорхе Луис Борхес, Переводчик: Маргарита Былинкина<br />Утопия усталого человека. Рассказ. Автор: Хорхе Луис Борхес, Переводчик: Маргарита Былинкина<br />Роза Парацельса. Рассказ. Автор: Хорхе Луис Борхес<br />Борхес и я. Рассказ. Автор: Хорхе Луис Борхес, Переводчик: Маргарита Былинкина<br />Тигр. Рассказ. Автор: Хорхе Луис Борхес<br />Долгие поиски. Рассказ. Автор: Хорхе Луис Борхес<br />Хорхе Луис Борхес, Адольфо Биой Касарес.<br />Ночи Голядкина. Рассказ. Авторы: Хорхе Луис Борхес, Адольфо Биой Касарес<br />По ту сторону добра и зла. Рассказ. Авторы: Хорхе Луис Борхес, Адольфо Биой Касарес<br />Адольфо Биой Касарес.<br />Последняя ночь Фауста. Рассказ. Автор: Адольфо Биой Касарес<br />Пассажирка первого класса. Рассказ. Автор: Адольфо Биой Касарес<br />Роберто Арльт.<br />Красная луна. Рассказ. Автор: Роберто Арльт<br />Фелисберто Эрнандес.<br />Капельдинер. Рассказ. Автор: Фелисберто Эрнандес<br />""А свет никто не зажигал..."". Рассказ. Автор: Фелисберто Эрнандес<br />Эдуарде Мальэа.<br />Картины Рембрандта. Рассказ. Автор: Эдуардо Мальэа<br />Эфрен Эрнандес.<br />Пятна. Рассказ. Автор: Эфрен Эрнандес<br />Алехо Карпентьер.<br />Богоизбранные. Рассказ. Автор: Алехо Карпентьер<br />Сиро Алегрия.<br />Камень. Рассказ. Автор: Сиро Алегрия<br />Хуан Карлос Онетти.<br />Эсбьерг, на самом берегу. Рассказ. Автор: Хуан Карлос Онетти<br />Хосе Лесама Лима.<br />Фроцесис. Рассказ. Автор: Хосе Лесама Лима<br />Мануэль Мухика Лайнес.<br />Расстроенное зеркало. Рассказ. Автор: Мануэль Мухика Лайнес<br />Хосе Мария Аргедас.<br />Последний танец Расу Ньити. Рассказ. Автор: Хосе Мариа Аргедас<br />Вирхилио Пиньера.<br />Тот, кто пришел меня спасти. Рассказ. Автор: Вирхилио Пиньера<br />Хулио Кортасар.<br />Захваченный дом. Рассказ. Автор: Хулио Кортасар<br />Дальняя. Рассказ. Автор: Хулио Кортасар<br />Автобус. Рассказ. Автор: Хулио Кортасар<br />Река. Рассказ. Автор: Хулио Кортасар<br />Менады. Рассказ. Автор: Хулио Кортасар<br />На десерт. Рассказ. Автор: Хулио Кортасар<br />Слюни дьявола. Рассказ. Автор: Хулио Кортасар<br />Другое небо. Рассказ. Автор: Хулио Кортасар<br />Там, но где, как?... Рассказ. Автор: Хулио Кортасар<br />Шея черного котенка. Рассказ. Автор: Хулио Кортасар<br />Собрание в кроваво-красных тонах. Рассказ. Автор: Хулио Кортасар<br />Инструкция, как правильно понимать три знаменитые картины. Рассказ. Автор: Хулио Кортасар<br />Кабинетная работа. Рассказ. Автор: Хулио Кортасар<br />Землеописания. Рассказ. Автор: Хулио Кортасар<br />Онелио Хорхе Кардосо.<br />Отец и сын. Рассказ. Автор: Онелио Хорхе Кардосо<br />Октавио Пас.<br />Моя жизнь с волной. Рассказ. Автор: Октавио Пас<br />Встреча. Рассказ. Автор: Октавио Пас<br />Хуан Рульфо.<br />Тальпа. Рассказ. Автор: Хуан Рульфо<br />Скажи, чтобы они не убивали меня!. Рассказ. Автор: Хуан Рульфо<br />Прислушайся, не лают собаки?. Рассказ. Автор: Хуан Рульфо<br />Хуан Хосе Арреола.<br />Parturient montes. Рассказ. Автор: Хуан Хосе Арреола<br />Истинно вам говорю. Рассказ. Автор: Хуан Хосе Арреола<br />Птицеед. Рассказ. Автор: Хуан Хосе Арреола<br />Репутация. Рассказ. Автор: Хуан Хосе Арреола<br />Стрелочник. Рассказ. Автор: Хуан Хосе Арреола<br />Сельская история. Рассказ. Автор: Хуан Хосе Арреола<br />Монолог непокорного. Рассказ. Автор: Хуан Хосе Арреола<br />Эпитафия. Рассказ. Автор: Хуан Хосе Арреола<br />Чудесный миллиграмм. Рассказ. Автор: Хуан Хосе Арреола<br />Лэ об Аристотеле. Рассказ. Автор: Хуан Хосе Арреола<br />Приговоренный. Рассказ. Автор: Хуан Хосе Арреола<br />Ты и я. Рассказ. Автор: Хуан Хосе Арреола<br />Притча о бартере. Рассказ. Автор: Хуан Хосе Арреола<br />Баллада. Рассказ. Автор: Хуан Хосе Арреола<br />Элисео Диего.<br />Лабиринт. Рассказ. Автор: Элисео Диего<br />Элена Гарро.<br />Во всем повинны тласкальтеки. Рассказ. Автор: Элена Гарро<br />Марио Бенедетти.<br />Идиллия. Рассказ. Автор: Марио Бенедетти<br />Серхио Галиндо.<br />Будущие жертвы. Рассказ. Автор: Серхио Галиндо<br />Карлос Фуэнтес.<br />Чак Мооль. Рассказ. Автор: Карлос Фуэнтес<br />Габриэль Гарсиа Маркес.<br />Третье смирение. Рассказ. Автор: Габриэль Гарсиа Маркес<br />Монолог Исабели, которая смотрит на дождь в Макондо. Рассказ. Автор: Габриэль Гарсиа Маркес<br />Сиеста во вторник. Рассказ. Автор: Габриэль Гарсиа Маркес<br />Похороны Великой Мамы. Рассказ. Автор: Габриэль Гарсиа Маркес<br />Море исчезающих времен. Рассказ. Автор: Габриэль Гарсиа Маркес<br />Старый-престарый сеньор с огромными крыльями. Рассказ. Автор: Габриэль Гарсиа Маркес<br />Последнее плавание корабля-призрака. Рассказ. Автор: Габриэль Гарсиа Маркес<br />Хулио Рамон Рибейро.<br />Двойничество. Рассказ. Автор: Хулио Рамон Рибейро<br />Риддер и пресс-папье. Рассказ. Автор: Хулио Рамон Рибейро<br />Марио Варгас Льоса.<br />Дедушка. Рассказ. Автор: Марио Варгас Льоса<br />Поединок. Рассказ. Автор: Марио Варгас Льоса<br />Хосе Эмилио Пачеко.<br />Возьмите и себя развлеките. Рассказ. Автор: Хосе Эмилио Пачеко<br />Примечания. Автор: Виктор Андреев"
18686679,13450,داستان پیانو,,9789647002493,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382111930l/18686679._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382111930l/18686679._SX50_.jpg,2011,,,per,قش و نگار - فلسفه,false,26529273,1,37,23,7,1,5:0|4:3|3:3|2:1|1:0|total:7,2011,1,1,3.29,7,1,"['5042026', '35258', '13450', '5031025', '5246', '37848', '7351003']","['محمود طاهر لاشين', 'Yukio Mishima', 'Gabriel García Márquez', 'Anton Chekhov', 'Amy Tan', 'Alberto Moravia', 'کریشنا بالدو وید']","['3.55', '3.93', '3.97', '3.96', '3.92', '3.74', '3.29']",['7351002'],['حسن اكبريان طبری'],['3.29'],اين مجموعه حاوي، داستان‌هاي کوتاه از نويسندگان پنج قارّة جهان و با موضوع تنگناها، دشواري‌ها زندگي بشري، و تلاش انسان در رويارويي با دشواري‌ها و تعصبات است. برخي از عناوين داستان‌ها عبارتند از: «قنداق»؛ «راز»؛ «عزيزم»؛ «داستان پيانو»؛ «طنين زمين»؛ «اسلام»؛ «قصّه نجيب‌زادگان جنگل»؛ «همسايگان»؛ و «مادر». در داستان «پيانو» ماجراي رنج‌هاي دختر نوجواني به نام «ني‌کام» به تصوير کشيده مي‌شود که مادر او مي‌خواهد ناکامي‌ها و نامرادي‌هاي زندگي‌اش را با نابغه شدن فرزندش جبران کند. مادر در خانه‌هاي مردم به نظافت مشغول است و دوست دارد دخترش مشهور شود. تلاش‌ها و تمرين‌هاي مادر «باني‌کام» براي هنرپيشه شدن، خواننده شدن و... بي‌نتيجه مي‌ماند و سرانجام «ني‌کام» مجبور به نواختن پيانو مي‌شود. دختر که عليرغم ميل خود، تن به نواختن پيانو داده است. هنگام اجراي رسيتال پيانو به دردسرهاي بزرگي اتّفاق مي‌افتد و از همان زمان مصيبت‌هاي «ني‌کام» و درگيرهاي وي با مادرش براي داشتن موقعيت‌هاي بزرگ به پايان مي‌رسد و به ني‌کام اجازه داده مي‌شود که خودش باشد، نه آن چيزي که مادرش مي‌خواهد.
15838171,13450,الضحية,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,دار الهلال,false,21577517,2,30,22,7,1,5:1|4:1|3:3|2:2|1:0|total:7,,,,3.14,6,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
15926724,13450,الميراث الدامي,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1984,,,ara,دار الهلال,false,21677299,2,24,22,7,0,5:0|4:3|3:3|2:0|1:1|total:7,1984,,,3.14,7,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
25937475,13450,Tre sömngångares smärta och andra berättelser,9155021689,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437303461l/25937475._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437303461l/25937475._SY75_.jpg,1981,,,swe,Tidens förlag,false,45834835,1,6,21,6,0,5:1|4:2|3:2|2:1|1:0|total:6,1981,1,1,3.50,6,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],Elva noveller från Nobelpristagaren från 1947 - 1955
41293759,13450,Cuentos y Relatos de La Literatura Colombiana. Tomo I,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534788499l/41293759._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534788499l/41293759._SX50_.jpg,2005,,,spa,Fondo de Cultura Económica,false,3013433,3,17,21,6,1,5:0|4:3|3:3|2:0|1:0|total:6,2005,8,30,3.50,2,0,"['1285128', '1526164', '6375814', '876712', '9186981', '16894034', '18328755', '18328756', '1103765', '7034083', '13450', '1665108', '17639913', '178120', '4997860', '17602024', '608509', '29503', '5833234', '17625704', '1778422', '18328757', '608511', '18328758', '17943085', '1136287', '7279841', '542042', '403710']","['Luz Mary Giraldo', 'Soledad Acosta de Samper', 'Rafael Arango Villegas', 'Tomás Carrasquilla', 'Álvaro Cepeda Samudio', 'José María Cordovez Moure', 'Francisca Josefa De Castillo y Guevara', 'Jesús Del Corral Botero', 'Eugenio Diaz Castro', 'José Félix Fuenmayor', 'Gabriel García Márquez', 'Efe Gomez', 'Jose Manuel Groot', 'Jorge Isaacs', 'Emiro Kastos', 'Manuel María Madiedo', 'Manuel Mejía Vallejo', 'Álvaro Mutis', 'José Antonio Osorio Lizarazo', 'Manuel Pombo', 'Juan Rodríguez Freyle', 'José Ricardo Silva', 'Hernando Téllez', 'Carlos Arturo Truque', 'Tomás Vargas Osorio', 'José María Vargas Vila', 'José María Vergara y Vergara', 'Jorge Zalamea', 'Jesús Zárate']","['3.32', '3.84', '3.67', '3.94', '3.66', '4.00', '3.50', '3.50', '3.89', '3.82', '3.97', '4.14', '3.50', '3.45', '3.50', '3.25', '3.79', '4.07', '3.79', '3.87', '3.05', '3.50', '3.99', '3.50', '3.75', '4.04', '4.00', '4.12', '3.91']",[],[],[],"Esta antología de relatos orales o escritos por autores colombianos permite un viaje en el tiempo que abarca desde visiones de los orígenes sagrados en los mitos de diversas etnias hasta la configuración y el desarrollo de los tiempos históricos. El primer tomo abarca los capítulos ´´Relatos de tradición arcaica´´, ´´Noticias de la colonia´´, ´´Relatos de costumbres´´ y ´´El oficio de contar´´."
40660477,13450,Polkovniku nikto ne pishet (Novyi perevod),5171014027,9785171014025,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63202356,1,9,21,5,0,5:3|4:1|3:0|2:1|1:0|total:5,,,,4.20,5,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
43310987,13450,Occhi di cane azzurro. Racconto di un naufrago,880422939X,9788804229391,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67213946,1,14,21,5,0,5:2|4:2|3:1|2:0|1:0|total:5,,,,4.20,5,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
26031472,13450,"Gabriel Garcia Marquez Collection 10 Books Set Pack RRP:89.90 ( Love in the Time of Cholera, One Hundred Years ofSolitude, Chronicle of a Death Foretold, Of Love and Other Demons, The Story of a Shipwrecked Sailor, No one writes to the Colonel,..)",3200304561,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,45957895,1,23,20,5,0,5:3|4:1|3:0|2:0|1:1|total:5,,,,4.00,5,0,['13450'],['Gabriel García Márquez'],['3.97'],[],[],[],
8419113,13450,"Nouvelles hispano-américaines 1: des Andes Aux Caraïbes. Mythe, légende et Réalité",2266137085,9782266137089,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356365143l/8419113._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356365143l/8419113._SY75_.jpg,,,,spa,,false,13281812,1,18,20,6,1,5:1|4:2|3:2|2:0|1:1|total:6,2003,1,1,3.33,6,1,"['5588667', '3212607', '18489915', '6863352', '179565', '1039954', '39096', '4799345', '25575', '506579', '13450', '1492642']","['Christian Régnier', 'Lubio Cardozo', 'Rubén Bareiro Saguier', 'Julian Garavito', 'Ricardo Palma', 'Flor Romero de Nohra', 'José Martí', 'Manuel Gutiérrez Nájera', 'Rubén Darío', 'Rómulo Gallegos', 'Gabriel García Márquez', 'Lisandro Otero']","['3.21', '3.56', '3.53', '3.43', '3.83', '3.33', '4.10', '3.74', '3.88', '3.79', '3.97', '3.74']",[],[],[],
